date,close,high,low,open
1993-03-12 00:00:00+00:00,45.0937,45.2187,44.8125,45.1875
1993-03-15 00:00:00+00:00,45.3125,45.3125,45.0625,45.0625
1993-03-16 00:00:00+00:00,45.3125,45.4375,45.3125,45.3125
1993-03-17 00:00:00+00:00,45.0312,45.25,44.9687,45.25
1993-03-18 00:00:00+00:00,45.3125,45.5,45.2187,45.2187
1993-03-19 00:00:00+00:00,45.0312,45.2812,45.0312,45.2812
1993-03-22 00:00:00+00:00,44.7812,44.875,44.5625,44.5937
1993-03-23 00:00:00+00:00,44.875,44.9375,44.8125,44.9062
1993-03-24 00:00:00+00:00,44.875,45.0625,44.5937,44.8125
1993-03-25 00:00:00+00:00,45.1562,45.25,44.8437,44.9062
1993-03-26 00:00:00+00:00,44.9062,45.1562,44.875,45.125
1993-03-29 00:00:00+00:00,45.0937,45.3125,44.9375,44.9375
1993-03-30 00:00:00+00:00,45.2187,45.2187,45.0937,45.1562
1993-03-31 00:00:00+00:00,45.1875,45.4687,45.1875,45.3437
1993-04-01 00:00:00+00:00,45.0312,45.25,44.9375,45.25
1993-04-02 00:00:00+00:00,44.0937,44.6562,44.0937,44.6562
1993-04-05 00:00:00+00:00,44.3125,44.4375,44.1875,44.4375
1993-04-06 00:00:00+00:00,44.1875,44.4062,44.0625,44.4062
1993-04-07 00:00:00+00:00,44.3437,44.3437,44.1562,44.25
1993-04-08 00:00:00+00:00,44.2812,44.5312,44.0937,44.5312
1993-04-12 00:00:00+00:00,44.9062,44.9375,44.6562,44.7187
1993-04-13 00:00:00+00:00,45.0,45.1562,44.8437,44.875
1993-04-14 00:00:00+00:00,44.9375,45.0625,44.9062,45.0312
1993-04-15 00:00:00+00:00,44.9375,45.0312,44.75,44.9062
1993-04-16 00:00:00+00:00,44.9375,45.0312,44.875,44.9687
1993-04-19 00:00:00+00:00,44.75,45.0625,44.7187,44.9375
1993-04-20 00:00:00+00:00,44.5312,44.75,44.25,44.6875
1993-04-21 00:00:00+00:00,44.5,44.625,44.375,44.625
1993-04-22 00:00:00+00:00,43.9375,44.6875,43.9375,44.3125
1993-04-23 00:00:00+00:00,43.75,43.9687,43.6875,43.8437
1993-04-26 00:00:00+00:00,43.4062,43.9375,43.2812,43.7812
1993-04-27 00:00:00+00:00,43.875,43.875,43.3437,43.3437
1993-04-28 00:00:00+00:00,43.7812,43.9062,43.7187,43.8125
1993-04-29 00:00:00+00:00,43.9687,43.9687,43.625,43.875
1993-04-30 00:00:00+00:00,44.0312,44.2812,44.0312,44.125
1993-05-03 00:00:00+00:00,44.3125,44.3125,43.9062,44.0937
1993-05-04 00:00:00+00:00,44.4687,44.625,44.3437,44.4062
1993-05-05 00:00:00+00:00,44.5937,44.75,44.4687,44.4687
1993-05-06 00:00:00+00:00,44.4375,44.5625,44.4062,44.5312
1993-05-07 00:00:00+00:00,44.3437,44.4687,44.2812,44.4687
1993-05-10 00:00:00+00:00,44.4375,44.6875,44.4062,44.4062
1993-05-11 00:00:00+00:00,44.625,44.625,44.3125,44.4375
1993-05-12 00:00:00+00:00,44.5625,44.5937,44.4375,44.4375
1993-05-13 00:00:00+00:00,44.0312,44.375,44.0,44.375
1993-05-14 00:00:00+00:00,44.0,44.1562,43.9687,44.0312
1993-05-17 00:00:00+00:00,44.1562,44.1562,43.9375,44.125
1993-05-18 00:00:00+00:00,44.125,44.2187,43.9687,44.1875
1993-05-19 00:00:00+00:00,45.0312,45.0312,43.8437,44.125
1993-05-20 00:00:00+00:00,45.1562,45.1562,44.9375,45.0312
1993-05-21 00:00:00+00:00,44.75,45.25,44.7187,45.1875
1993-05-24 00:00:00+00:00,44.9375,45.0937,44.8437,44.8437
1993-05-25 00:00:00+00:00,45.0312,45.125,45.0312,45.125
1993-05-26 00:00:00+00:00,45.5937,45.625,45.125,45.1562
1993-05-27 00:00:00+00:00,45.4375,45.6562,45.375,45.6562
1993-05-28 00:00:00+00:00,45.2187,45.4062,45.0,45.4062
1993-06-01 00:00:00+00:00,45.6562,45.8125,45.3125,45.375
1993-06-02 00:00:00+00:00,45.5937,45.75,45.3437,45.5312
1993-06-03 00:00:00+00:00,45.4375,45.5,45.3437,45.5
1993-06-04 00:00:00+00:00,45.2812,45.3125,45.0937,45.3125
1993-06-07 00:00:00+00:00,45.125,45.375,45.125,45.375
1993-06-08 00:00:00+00:00,44.7187,45.0,44.7187,45.0
1993-06-09 00:00:00+00:00,44.875,45.0625,44.8125,44.875
1993-06-10 00:00:00+00:00,44.9062,44.9375,44.75,44.8437
1993-06-11 00:00:00+00:00,45.0937,45.1562,44.9062,45.0625
1993-06-14 00:00:00+00:00,45.0312,45.1875,45.0312,45.1562
1993-06-15 00:00:00+00:00,44.9375,45.125,44.9375,45.0937
1993-06-16 00:00:00+00:00,45.0312,45.0312,44.8125,44.9375
1993-06-17 00:00:00+00:00,45.1875,45.1875,45.0312,45.125
1993-06-18 00:00:00+00:00,44.5,44.8437,44.5,44.8437
1993-06-21 00:00:00+00:00,44.5937,44.625,44.5312,44.625
1993-06-22 00:00:00+00:00,44.625,44.6562,44.5625,44.6562
1993-06-23 00:00:00+00:00,44.2187,44.625,44.2187,44.625
1993-06-24 00:00:00+00:00,44.8125,44.8125,44.3437,44.3437
1993-06-25 00:00:00+00:00,44.7812,44.9062,44.75,44.7812
1993-06-28 00:00:00+00:00,45.2812,45.2812,44.9375,45.0
1993-06-29 00:00:00+00:00,45.0625,45.2187,45.0,45.2187
1993-06-30 00:00:00+00:00,45.0625,45.2187,45.0,45.125
1993-07-01 00:00:00+00:00,44.9375,45.125,44.875,45.125
1993-07-02 00:00:00+00:00,44.6875,44.8125,44.5312,44.7812
1993-07-06 00:00:00+00:00,44.2187,44.75,44.1562,44.625
1993-07-07 00:00:00+00:00,44.3437,44.4062,44.1875,44.1875
1993-07-08 00:00:00+00:00,44.8437,44.9375,44.3125,44.375
1993-07-09 00:00:00+00:00,44.9687,44.9687,44.75,44.8437
1993-07-12 00:00:00+00:00,44.9375,44.9687,44.8437,44.9062
1993-07-13 00:00:00+00:00,44.9062,45.0937,44.6562,44.9687
1993-07-14 00:00:00+00:00,45.0625,45.1875,44.9062,44.9375
1993-07-15 00:00:00+00:00,44.875,45.0312,44.7812,45.0312
1993-07-16 00:00:00+00:00,44.75,44.9375,44.6875,44.9062
1993-07-19 00:00:00+00:00,44.7187,44.75,44.5937,44.75
1993-07-20 00:00:00+00:00,44.8437,44.8437,44.4687,44.6875
1993-07-21 00:00:00+00:00,44.8125,44.8125,44.6562,44.7812
1993-07-22 00:00:00+00:00,44.5,44.8125,44.5,44.75
1993-07-23 00:00:00+00:00,44.7187,44.7187,44.5625,44.5937
1993-07-26 00:00:00+00:00,44.9687,45.0625,44.8437,44.8437
1993-07-27 00:00:00+00:00,44.9375,45.0312,44.7812,45.0
1993-07-28 00:00:00+00:00,44.8437,44.9375,44.7812,44.8437
1993-07-29 00:00:00+00:00,45.0937,45.2187,44.875,44.9375
1993-07-30 00:00:00+00:00,44.8437,45.0937,44.7812,45.0937
1993-08-02 00:00:00+00:00,44.9687,45.125,44.9062,44.9062
1993-08-03 00:00:00+00:00,45.0,45.1875,44.8437,45.0625
1993-08-04 00:00:00+00:00,45.0,45.0937,44.875,45.0
1993-08-05 00:00:00+00:00,44.9062,45.0,44.8437,45.0
1993-08-06 00:00:00+00:00,44.9687,45.0625,44.9062,45.0312
1993-08-09 00:00:00+00:00,45.2187,45.3437,45.0,45.0937
1993-08-10 00:00:00+00:00,45.1875,45.2187,45.125,45.1875
1993-08-11 00:00:00+00:00,45.1875,45.3125,45.1562,45.1562
1993-08-12 00:00:00+00:00,45.0625,45.3125,44.9062,45.3125
1993-08-13 00:00:00+00:00,45.125,45.1562,45.0937,45.0937
1993-08-16 00:00:00+00:00,45.375,45.5,45.1562,45.1562
1993-08-17 00:00:00+00:00,45.5312,45.5312,45.3437,45.3437
1993-08-18 00:00:00+00:00,45.7812,45.875,45.6562,45.6875
1993-08-19 00:00:00+00:00,45.7812,45.8125,45.7187,45.8125
1993-08-20 00:00:00+00:00,45.8125,45.8125,45.6562,45.6875
1993-08-23 00:00:00+00:00,45.7187,45.75,45.625,45.625
1993-08-24 00:00:00+00:00,46.2187,46.2187,45.7187,45.7187
1993-08-25 00:00:00+00:00,46.25,46.4375,46.1562,46.2187
1993-08-26 00:00:00+00:00,46.2812,46.5312,46.0937,46.2812
1993-08-27 00:00:00+00:00,46.25,46.25,46.1562,46.1562
1993-08-30 00:00:00+00:00,46.4375,46.5,46.2812,46.2812
1993-08-31 00:00:00+00:00,46.5625,46.5625,46.3437,46.4062
1993-09-01 00:00:00+00:00,46.5,46.5937,46.4062,46.4062
1993-09-02 00:00:00+00:00,46.3437,46.5937,46.3125,46.5312
1993-09-03 00:00:00+00:00,46.375,46.4375,46.25,46.3125
1993-09-07 00:00:00+00:00,46.0625,46.4375,46.0,46.375
1993-09-08 00:00:00+00:00,45.9062,46.0625,45.5937,46.0625
1993-09-09 00:00:00+00:00,46.0,46.0312,45.7187,45.7187
1993-09-10 00:00:00+00:00,46.4062,46.4375,46.0625,46.125
1993-09-13 00:00:00+00:00,46.4375,46.5625,46.4375,46.5625
1993-09-14 00:00:00+00:00,46.25,46.3125,46.0937,46.3125
1993-09-15 00:00:00+00:00,46.375,46.4062,45.9062,46.0625
1993-09-16 00:00:00+00:00,46.1875,46.3437,46.1562,46.3125
1993-09-17 00:00:00+00:00,45.8125,45.9062,45.75,45.875
1993-09-20 00:00:00+00:00,45.4375,45.9687,45.4375,45.875
1993-09-21 00:00:00+00:00,45.2812,45.5625,44.8125,45.5
1993-09-22 00:00:00+00:00,45.6562,45.7187,45.375,45.4375
1993-09-23 00:00:00+00:00,45.9062,45.9375,45.7187,45.7812
1993-09-24 00:00:00+00:00,45.7812,45.875,45.7187,45.8437
1993-09-27 00:00:00+00:00,46.2812,46.2812,46.125,46.125
1993-09-28 00:00:00+00:00,46.1875,46.3125,46.1562,46.3125
1993-09-29 00:00:00+00:00,46.0312,46.3125,45.9687,46.1875
1993-09-30 00:00:00+00:00,45.9375,46.125,45.8437,46.0312
1993-10-01 00:00:00+00:00,46.1562,46.2187,45.8125,45.875
1993-10-04 00:00:00+00:00,46.2187,46.2187,46.0937,46.2187
1993-10-05 00:00:00+00:00,46.1562,46.3125,46.0,46.3125
1993-10-06 00:00:00+00:00,46.125,46.375,46.125,46.1875
1993-10-07 00:00:00+00:00,46.0,46.1875,45.9687,46.1875
1993-10-08 00:00:00+00:00,46.0625,46.1562,45.7187,46.125
1993-10-11 00:00:00+00:00,46.1562,46.25,46.1562,46.1562
1993-10-12 00:00:00+00:00,46.2187,46.25,46.1875,46.2187
1993-10-13 00:00:00+00:00,46.2187,46.25,46.1562,46.25
1993-10-14 00:00:00+00:00,46.8125,46.8125,46.2812,46.4062
1993-10-15 00:00:00+00:00,47.0625,47.1562,46.9062,47.0312
1993-10-18 00:00:00+00:00,46.9375,47.0312,46.875,47.0312
1993-10-19 00:00:00+00:00,46.5937,46.9687,46.5937,46.875
1993-10-20 00:00:00+00:00,46.6562,46.75,46.5625,46.75
1993-10-21 00:00:00+00:00,46.5937,46.6875,46.5312,46.6875
1993-10-22 00:00:00+00:00,46.375,46.8437,46.375,46.6562
1993-10-25 00:00:00+00:00,46.5,46.5625,46.2812,46.4062
1993-10-26 00:00:00+00:00,46.4687,46.5,46.3125,46.4687
1993-10-27 00:00:00+00:00,46.5,46.5312,46.4062,46.4062
1993-10-28 00:00:00+00:00,46.8437,46.9687,46.5625,46.5625
1993-10-29 00:00:00+00:00,46.8437,46.875,46.7812,46.8125
1993-11-01 00:00:00+00:00,46.9687,47.0,46.7812,46.7812
1993-11-02 00:00:00+00:00,46.9375,47.0,46.6562,46.9062
1993-11-03 00:00:00+00:00,46.3437,46.9062,46.125,46.9062
1993-11-04 00:00:00+00:00,45.8437,46.3437,45.8125,46.3437
1993-11-05 00:00:00+00:00,46.0625,46.0625,45.5312,45.7187
1993-11-08 00:00:00+00:00,46.125,46.25,45.9687,46.0937
1993-11-09 00:00:00+00:00,46.1562,46.4687,46.125,46.4375
1993-11-10 00:00:00+00:00,46.5,46.5,46.0312,46.1562
1993-11-11 00:00:00+00:00,46.375,46.625,46.3437,46.5
1993-11-12 00:00:00+00:00,46.5937,46.75,46.4375,46.4687
1993-11-15 00:00:00+00:00,46.5625,46.6875,46.4375,46.6875
1993-11-16 00:00:00+00:00,46.7812,46.8125,46.4687,46.6562
1993-11-17 00:00:00+00:00,46.5312,46.8125,46.4062,46.8125
1993-11-18 00:00:00+00:00,46.4062,46.5625,46.2812,46.4687
1993-11-19 00:00:00+00:00,46.3125,46.375,46.2187,46.25
1993-11-22 00:00:00+00:00,46.0312,46.2187,45.875,46.1875
1993-11-23 00:00:00+00:00,46.2812,46.3125,46.0312,46.2812
1993-11-24 00:00:00+00:00,46.4687,46.5,46.3437,46.4062
1993-11-26 00:00:00+00:00,46.5,46.5937,46.4687,46.5937
1993-11-29 00:00:00+00:00,46.3125,46.7187,46.3125,46.625
1993-11-30 00:00:00+00:00,46.3437,46.5625,46.25,46.2812
1993-12-01 00:00:00+00:00,46.4062,46.625,46.4062,46.5937
1993-12-02 00:00:00+00:00,46.5312,46.5625,46.4062,46.5
1993-12-03 00:00:00+00:00,46.7187,46.7187,46.5,46.5
1993-12-06 00:00:00+00:00,46.875,46.9375,46.7812,46.7812
1993-12-07 00:00:00+00:00,46.8437,46.9062,46.7812,46.875
1993-12-08 00:00:00+00:00,46.8437,46.8437,46.7812,46.8437
1993-12-09 00:00:00+00:00,46.6875,46.9062,46.625,46.8437
1993-12-10 00:00:00+00:00,46.5937,46.7187,46.5,46.7187
1993-12-13 00:00:00+00:00,46.875,46.875,46.5312,46.5937
1993-12-14 00:00:00+00:00,46.5312,46.9062,46.5312,46.9062
1993-12-15 00:00:00+00:00,46.4687,46.625,46.4687,46.5937
1993-12-16 00:00:00+00:00,46.625,46.6562,46.5625,46.6562
1993-12-17 00:00:00+00:00,46.5625,46.5937,46.375,46.4062
1993-12-20 00:00:00+00:00,46.625,46.6562,46.5,46.5312
1993-12-21 00:00:00+00:00,46.4687,46.5625,46.4062,46.5625
1993-12-22 00:00:00+00:00,46.7812,46.8125,46.5,46.5937
1993-12-23 00:00:00+00:00,46.75,46.8437,46.6875,46.75
1993-12-23 00:00:00+00:00,46.75,46.8437,46.6875,46.75
1993-12-27 00:00:00+00:00,47.0,47.0,46.75,46.75
1993-12-28 00:00:00+00:00,47.0937,47.125,46.9375,46.9687
1993-12-29 00:00:00+00:00,47.0312,47.1562,47.0,47.125
1993-12-30 00:00:00+00:00,46.8437,47.0,46.75,47.0
1993-12-31 00:00:00+00:00,46.5937,47.0,46.5625,46.9375
1994-01-03 00:00:00+00:00,46.4687,46.6562,46.4062,46.5937
1994-01-04 00:00:00+00:00,46.6562,46.6562,46.4687,46.5312
1994-01-05 00:00:00+00:00,46.75,46.7812,46.5312,46.7187
1994-01-06 00:00:00+00:00,46.75,46.8437,46.6875,46.8125
1994-01-07 00:00:00+00:00,47.0312,47.0625,46.7187,46.8437
1994-01-10 00:00:00+00:00,47.5937,47.5937,46.9687,47.0937
1994-01-11 00:00:00+00:00,47.5,47.5625,47.3437,47.5625
1994-01-12 00:00:00+00:00,47.3437,47.5312,47.1875,47.5312
1994-01-13 00:00:00+00:00,47.2187,47.3125,47.1562,47.2187
1994-01-14 00:00:00+00:00,47.4062,47.5,47.375,47.375
1994-01-17 00:00:00+00:00,47.4062,47.4687,47.3125,47.4062
1994-01-18 00:00:00+00:00,47.4687,47.5312,47.375,47.4687
1994-01-19 00:00:00+00:00,47.3437,47.4687,47.25,47.4062
1994-01-20 00:00:00+00:00,47.4687,47.5,47.375,47.4062
1994-01-21 00:00:00+00:00,47.375,47.5312,47.3437,47.5312
1994-01-24 00:00:00+00:00,47.1875,47.5625,47.1875,47.3437
1994-01-25 00:00:00+00:00,47.1875,47.25,47.0937,47.2187
1994-01-26 00:00:00+00:00,47.3125,47.3437,47.125,47.1875
1994-01-27 00:00:00+00:00,47.75,47.8125,47.3437,47.4062
1994-01-28 00:00:00+00:00,47.875,48.0312,47.875,47.9375
1994-01-31 00:00:00+00:00,48.2187,48.3125,48.0,48.0625
1994-02-01 00:00:00+00:00,47.9687,48.1562,47.9062,48.1562
1994-02-02 00:00:00+00:00,48.2812,48.2812,48.0937,48.125
1994-02-03 00:00:00+00:00,48.0625,48.1875,47.9062,48.1875
1994-02-04 00:00:00+00:00,46.9687,48.125,46.9687,48.0625
1994-02-07 00:00:00+00:00,47.1875,47.3125,46.8437,46.8437
1994-02-08 00:00:00+00:00,47.2187,47.2812,47.0312,47.2812
1994-02-09 00:00:00+00:00,47.4062,47.4375,47.1875,47.25
1994-02-10 00:00:00+00:00,47.0,47.4062,47.0,47.375
1994-02-11 00:00:00+00:00,47.1562,47.2812,46.8125,47.0312
1994-02-14 00:00:00+00:00,47.2187,47.375,47.0,47.0625
1994-02-15 00:00:00+00:00,47.4687,47.5,47.25,47.3125
1994-02-16 00:00:00+00:00,47.4375,47.5312,47.3437,47.5312
1994-02-17 00:00:00+00:00,47.1562,47.6875,47.0312,47.6562
1994-02-18 00:00:00+00:00,46.875,47.2187,46.75,47.1875
1994-02-22 00:00:00+00:00,47.3437,47.3437,47.0,47.0
1994-02-23 00:00:00+00:00,47.2187,47.4375,47.0625,47.4062
1994-02-24 00:00:00+00:00,46.5937,47.0625,46.5625,47.0625
1994-02-25 00:00:00+00:00,46.8125,46.8125,46.5625,46.6562
1994-02-28 00:00:00+00:00,46.8125,47.0625,46.8125,46.9375
1994-03-01 00:00:00+00:00,46.625,46.9062,46.375,46.8125
1994-03-02 00:00:00+00:00,46.6875,46.6875,45.9062,46.0312
1994-03-03 00:00:00+00:00,46.5625,46.625,46.4375,46.625
1994-03-04 00:00:00+00:00,46.6875,46.8125,46.4062,46.5625
1994-03-07 00:00:00+00:00,46.9375,47.0,46.8437,46.8437
1994-03-08 00:00:00+00:00,46.75,46.9687,46.6875,46.9687
1994-03-09 00:00:00+00:00,46.9687,47.0,46.5937,46.8125
1994-03-10 00:00:00+00:00,46.5937,46.9375,46.4375,46.9375
1994-03-11 00:00:00+00:00,46.8437,46.9062,46.4062,46.6562
1994-03-14 00:00:00+00:00,46.9062,47.0312,46.8437,47.0312
1994-03-15 00:00:00+00:00,46.875,47.0937,46.8437,47.0
1994-03-16 00:00:00+00:00,47.25,47.25,46.7812,46.9375
1994-03-17 00:00:00+00:00,47.25,47.3125,47.0937,47.0937
1994-03-18 00:00:00+00:00,46.9687,47.0312,46.7187,46.75
1994-03-21 00:00:00+00:00,46.8437,46.9375,46.7187,46.8125
1994-03-22 00:00:00+00:00,46.9687,47.0625,46.75,46.8437
1994-03-23 00:00:00+00:00,46.9375,47.0625,46.9062,46.9375
1994-03-24 00:00:00+00:00,46.375,46.8437,46.1562,46.75
1994-03-25 00:00:00+00:00,45.9375,46.5312,45.9375,46.4062
1994-03-28 00:00:00+00:00,46.0,46.0625,45.5937,46.0
1994-03-29 00:00:00+00:00,45.0937,46.0312,45.0937,46.0
1994-03-30 00:00:00+00:00,44.4687,45.25,44.4687,45.125
1994-03-31 00:00:00+00:00,44.5937,44.6875,43.5312,44.4687
1994-04-04 00:00:00+00:00,43.9062,44.0312,43.3437,43.3437
1994-04-05 00:00:00+00:00,44.8125,44.8125,44.3437,44.3437
1994-04-06 00:00:00+00:00,44.8125,44.9062,44.5,44.875
1994-04-07 00:00:00+00:00,45.0312,45.125,44.5312,44.7812
1994-04-08 00:00:00+00:00,44.6875,44.9375,44.4687,44.9375
1994-04-11 00:00:00+00:00,44.875,45.0625,44.703098,44.8125
1994-04-12 00:00:00+00:00,44.8125,45.0,44.7187,44.921799
1994-04-13 00:00:00+00:00,44.578098,44.9062,44.25,44.796799
1994-04-14 00:00:00+00:00,44.5937,44.828098,44.4062,44.5
1994-04-15 00:00:00+00:00,44.5937,44.7812,44.515598,44.578098
1994-04-18 00:00:00+00:00,44.296799,44.765598,44.1562,44.640598
1994-04-19 00:00:00+00:00,44.359299,44.5312,43.984299,44.25
1994-04-20 00:00:00+00:00,44.3125,44.515598,44.078098,44.4062
1994-04-21 00:00:00+00:00,44.9062,44.9687,44.3437,44.5
1994-04-22 00:00:00+00:00,44.859299,45.046799,44.734299,45.015598
1994-04-25 00:00:00+00:00,45.328098,45.359299,44.8437,44.8437
1994-04-26 00:00:00+00:00,45.2812,45.3437,45.1875,45.265598
1994-04-28 00:00:00+00:00,44.953098,45.25,44.8125,45.1875
1994-04-29 00:00:00+00:00,45.0937,45.1562,44.8125,44.875
1994-05-02 00:00:00+00:00,45.375,45.7187,44.9375,45.0937
1994-05-03 00:00:00+00:00,45.328098,45.4062,45.0625,45.390598
1994-05-04 00:00:00+00:00,45.25,45.421799,45.078098,45.421799
1994-05-05 00:00:00+00:00,45.1875,45.375,45.1875,45.296799
1994-05-06 00:00:00+00:00,44.75,44.9687,44.5937,44.9687
1994-05-09 00:00:00+00:00,44.359299,44.75,44.2812,44.625
1994-05-10 00:00:00+00:00,44.703098,44.8437,44.546799,44.578098
1994-05-11 00:00:00+00:00,44.296799,44.7187,44.171799,44.6562
1994-05-12 00:00:00+00:00,44.515598,44.625,44.4062,44.578098
1994-05-13 00:00:00+00:00,44.515598,44.640598,44.296799,44.640598
1994-05-16 00:00:00+00:00,44.5312,44.75,44.515598,44.609299
1994-05-17 00:00:00+00:00,45.1875,45.1875,44.5,44.5625
1994-05-18 00:00:00+00:00,45.515598,45.6875,45.015598,45.2187
1994-05-19 00:00:00+00:00,45.734299,45.859299,45.421799,45.421799
1994-05-20 00:00:00+00:00,45.5625,45.6875,45.5,45.6562
1994-05-23 00:00:00+00:00,45.484299,45.5312,45.3437,45.515598
1994-05-24 00:00:00+00:00,45.671799,45.8437,45.609299,45.609299
1994-05-25 00:00:00+00:00,45.796799,45.828098,45.3437,45.5
1994-05-26 00:00:00+00:00,45.828098,45.9375,45.734299,45.7812
1994-05-27 00:00:00+00:00,45.875,45.875,45.671799,45.75
1994-05-31 00:00:00+00:00,45.8125,45.9062,45.6562,45.734299
1994-06-01 00:00:00+00:00,46.015598,46.015598,45.5625,45.703098
1994-06-02 00:00:00+00:00,45.9687,46.046799,45.890598,46.046799
1994-06-03 00:00:00+00:00,46.234299,46.390598,45.859299,46.0
1994-06-06 00:00:00+00:00,46.2187,46.4687,46.1875,46.328098
1994-06-07 00:00:00+00:00,46.1562,46.2187,46.0312,46.140598
1994-06-08 00:00:00+00:00,45.7812,46.265598,45.7812,46.265598
1994-06-09 00:00:00+00:00,46.0312,46.0312,45.890598,45.984299
1994-06-10 00:00:00+00:00,46.109299,46.203098,46.078098,46.078098
1994-06-13 00:00:00+00:00,46.171799,46.1875,46.0312,46.046799
1994-06-14 00:00:00+00:00,46.5312,46.546799,46.3125,46.3125
1994-06-15 00:00:00+00:00,46.3437,46.5625,46.3125,46.546799
1994-06-16 00:00:00+00:00,46.4375,46.4687,46.296799,46.3437
1994-06-17 00:00:00+00:00,45.875,46.203098,45.8125,46.1562
1994-06-20 00:00:00+00:00,45.484299,45.625,45.4375,45.546799
1994-06-21 00:00:00+00:00,45.0937,45.453098,44.9062,45.453098
1994-06-22 00:00:00+00:00,45.265598,45.421799,45.171799,45.2187
1994-06-23 00:00:00+00:00,45.0,45.4062,44.9375,45.3437
1994-06-24 00:00:00+00:00,44.0625,44.7812,44.0,44.7812
1994-06-27 00:00:00+00:00,44.828098,44.828098,44.015598,44.234299
1994-06-28 00:00:00+00:00,44.609299,44.8437,44.25,44.8437
1994-06-29 00:00:00+00:00,44.75,45.015598,44.625,44.671799
1994-06-30 00:00:00+00:00,44.4687,44.8437,44.3125,44.828098
1994-07-01 00:00:00+00:00,44.5625,44.6875,44.375,44.6875
1994-07-05 00:00:00+00:00,44.796799,44.859299,44.515598,44.6562
1994-07-06 00:00:00+00:00,44.734299,44.8125,44.4687,44.625
1994-07-07 00:00:00+00:00,44.921799,44.921799,44.6875,44.734299
1994-07-08 00:00:00+00:00,44.9062,44.984299,44.625,44.640598
1994-07-11 00:00:00+00:00,44.75,45.015598,44.5312,44.9375
1994-07-12 00:00:00+00:00,44.8125,44.828098,44.515598,44.765598
1994-07-13 00:00:00+00:00,44.890598,45.0312,44.828098,44.828098
1994-07-14 00:00:00+00:00,45.375,45.4687,45.078098,45.109299
1994-07-15 00:00:00+00:00,45.390598,45.484299,45.328098,45.3437
1994-07-18 00:00:00+00:00,45.4687,45.578098,45.390598,45.390598
1994-07-19 00:00:00+00:00,45.375,45.5625,45.375,45.546799
1994-07-20 00:00:00+00:00,45.171799,45.4062,45.0625,45.4062
1994-07-21 00:00:00+00:00,45.265598,45.296799,45.078098,45.171799
1994-07-22 00:00:00+00:00,45.3437,45.4062,45.25,45.375
1994-07-25 00:00:00+00:00,45.4062,45.453098,45.3125,45.359299
1994-07-26 00:00:00+00:00,45.359299,45.421799,45.3125,45.390598
1994-07-27 00:00:00+00:00,45.359299,45.359299,45.171799,45.359299
1994-07-28 00:00:00+00:00,45.453098,45.578098,45.359299,45.359299
1994-07-29 00:00:00+00:00,45.9062,46.046799,45.75,45.765598
1994-08-01 00:00:00+00:00,46.125,46.1562,45.890598,45.9375
1994-08-02 00:00:00+00:00,46.1875,46.375,46.0312,46.2812
1994-08-03 00:00:00+00:00,46.203098,46.234299,46.0937,46.171799
1994-08-04 00:00:00+00:00,45.9375,46.2187,45.921799,46.171799
1994-08-05 00:00:00+00:00,45.7812,45.8437,45.6562,45.703098
1994-08-08 00:00:00+00:00,45.890598,45.9375,45.7812,45.828098
